2022-05-01 00:00:00.0;8362;24;10.220833333333331
2022-05-01 00:00:00.0;7830;24;9.392083333333332
2022-05-01 00:00:00.0;9313;21;17.852380952380955
2022-05-01 00:00:00.0;9985;24;14.037500000000001
2022-05-01 00:00:00.0;5571;24;11.020833333333336
2022-05-01 00:00:00.0;8227;24;9.295833333333333
2022-05-01 00:00:00.0;9119;22;11.309090909090907
2022-05-01 00:00:00.0;7389;24;8.791666666666666
2022-05-01 00:00:00.0;7882;25;10.983999999999998
2022-05-01 01:00:00.0;9313;24;17.89166666666667
2022-05-01 01:00:00.0;9119;24;10.9
2022-05-01 01:00:00.0;9985;24;13.641666666666666
2022-05-01 01:00:00.0;7389;24;8.125000000000002
2022-05-01 01:00:00.0;5571;24;10.462500000000002
2022-05-01 01:00:00.0;8227;24;9.045833333333333
2022-05-01 01:00:00.0;7882;24;10.499999999999998
2022-05-01 01:00:00.0;7830;25;8.564
2022-05-01 01:00:00.0;8362;25;10.276000000000002
2022-05-01 02:00:00.0;7389;24;7.683333333333331
2022-05-01 02:00:00.0;9119;24;10.200000000000001
2022-05-01 02:00:00.0;8227;24;9.0125
2022-05-01 02:00:00.0;9985;24;12.808333333333337
2022-05-01 02:00:00.0;7830;24;7.5299999999999985
2022-05-01 02:00:00.0;5571;24;9.791666666666664
2022-05-01 02:00:00.0;8362;24;10.445833333333331
2022-05-01 02:00:00.0;7882;24;10.404166666666667
2022-05-01 02:00:00.0;9313;23;17.639130434782615
2022-05-01 03:00:00.0;8362;24;10.483333333333338
2022-05-01 03:00:00.0;9985;24;12.337500000000006
2022-05-01 03:00:00.0;5571;24;9.629166666666668
2022-05-01 03:00:00.0;7882;24;10.133333333333331
2022-05-01 03:00:00.0;7389;25;7.984000000000001
2022-05-01 03:00:00.0;9313;24;17.462500000000002
2022-05-01 03:00:00.0;9119;25;9.664
2022-05-01 03:00:00.0;8227;25;8.888000000000003
2022-05-01 03:00:00.0;7830;25;6.525999999999999
2022-05-01 04:00:00.0;9985;24;12.14166666666666
2022-05-01 04:00:00.0;5571;24;10.316666666666668
2022-05-01 04:00:00.0;7830;24;5.832916666666667
2022-05-01 04:00:00.0;7389;22;8.281818181818181
2022-05-01 04:00:00.0;6454;23;9.886956521739132
2022-05-01 04:00:00.0;9119;24;9.520833333333334
2022-05-01 04:00:00.0;8227;24;8.912500000000003
2022-05-01 04:00:00.0;8362;25;10.552
2022-05-01 04:00:00.0;9313;20;17.365000000000002
2022-05-01 04:00:00.0;7882;25;10.76
2022-05-01 05:00:00.0;6454;24;12.254166666666668
2022-05-01 05:00:00.0;7830;25;6.4068
2022-05-01 05:00:00.0;7882;24;11.516666666666666
