ts;sensor_id;count;avg_temperature
2022-05;9119;16504;24.929586766844302
2022-05;5571;16174;18.372325955236935
2022-05;9985;17451;22.137934788837374
2022-05;7389;16431;18.915105593086118
2022-05;8227;16260;16.48172816728178
2022-05;8362;3604;14.552608213096581
2022-05;6454;12284;23.738448388147187
2022-05;7882;14011;17.31402469488253
2022-05;9313;17178;23.824554662941097
2022-05;7830;16798;17.688793308727263
