ts;sensor_id;count;avg_temperature
2022-05-01 10:00;7389;19;28.08421052631579
2022-05-01 11:00;7389;19;27.647368421052636
2022-05-01 12:00;7389;21;24.990476190476187
2022-05-01 06:00;5571;24;12.466666666666667
2022-05-01 06:00;9985;24;14.108333333333333
2022-05-01 07:00;9985;24;15.570833333333335
2022-05-01 07:00;5571;24;16.441666666666666
2022-05-01 08:00;9985;24;17.379166666666666
2022-05-01 08:00;5571;23;18.3
2022-05-01 09:00;5571;19;15.915789473684208
2022-05-01 09:00;9985;24;19.2625
2022-05-01 10:00;9985;23;20.304347826086953
2022-05-01 10:00;5571;23;17.195652173913043
2022-05-01 11:00;9985;22;21.04545454545455
2022-05-01 11:00;5571;21;17.49047619047619
2022-05-01 12:00;9985;23;22.043478260869566
2022-05-01 12:00;5571;23;17.169565217391302
2022-05-01 13:00;6454;24;21.016666666666662
2022-05-01 13:00;8362;21;16.68095238095238
2022-05-01 14:00;8362;22;16.80454545454546
2022-05-01 14:00;6454;23;26.017391304347825
2022-05-01 15:00;6454;23;31.13478260869565
2022-05-01 15:00;8362;22;16.009090909090904
2022-05-01 16:00;8362;19;15.726315789473684
2022-05-01 16:00;6454;23;26.786956521739132
2022-05-01 17:00;8362;22;14.849999999999996
2022-05-01 17:00;6454;23;18.456521739130434
2022-05-01 18:00;6454;22;16.150000000000002
2022-05-01 18:00;8362;19;13.336842105263159
2022-05-01 19:00;6454;22;15.481818181818186
2022-05-01 19:00;8362;14;11.935714285714287
2022-05-01 20:00;8362;16;11.062499999999998
2022-05-01 20:00;6454;23;14.48695652173913
2022-05-01 13:00;7830;19;20.32578947368421
2022-05-01 14:00;7830;22;19.82136363636364
2022-05-01 15:00;7830;21;18.53904761904762
2022-05-01 16:00;7830;22;17.013636363636362
2022-05-01 17:00;7830;20;16.2965
2022-05-01 18:00;7830;16;15.35
2022-05-01 19:00;7830;10;14.287000000000003
2022-05-01 20:00;7830;19;12.93578947368421
2022-05-01 13:00;9313;24;20.400000000000002
2022-05-01 13:00;7882;24;19.054166666666667
2022-05-01 14:00;7882;24;17.575
2022-05-01 14:00;9313;23;20.808695652173913
2022-05-01 15:00;7882;23;17.07826086956522
2022-05-01 15:00;9313;23;20.969565217391306
2022-05-01 16:00;7882;24;15.699999999999998
2022-05-01 16:00;9313;24;21.075
2022-05-01 17:00;9313;23;21.065217391304355
2022-05-01 17:00;7882;24;15.204166666666671
2022-05-01 18:00;7882;21;14.12857142857143
2022-05-01 18:00;9313;23;20.739130434782613
2022-05-01 19:00;7882;22;12.9
2022-05-01 19:00;9313;22;20.31363636363636
2022-05-01 20:00;9313;22;19.80454545454546
2022-05-01 20:00;7882;24;12.362499999999999
2022-05-01 13:00;9119;20;27.914999999999992
2022-05-01 14:00;9119;23;26.347826086956523
2022-05-01 15:00;9119;21;25.090476190476185
2022-05-01 16:00;9119;20;23.455
2022-05-01 17:00;9119;15;20.87333333333333
2022-05-01 18:00;9119;18;19.56666666666667
2022-05-01 19:00;9119;15;18.173333333333336
2022-05-01 20:00;9119;15;17.206666666666663
2022-05-01 13:00;8227;22;15.549999999999999
2022-05-01 14:00;8227;23;16.756521739130434
2022-05-01 15:00;8227;20;16.059999999999995
2022-05-01 16:00;8227;21;16.061904761904763
2022-05-01 17:00;8227;20;15.129999999999999
2022-05-01 18:00;8227;15;13.813333333333334
2022-05-01 19:00;8227;16;12.743749999999999
2022-05-01 20:00;8227;16;12.368750000000002
2022-05-01 13:00;7389;20;17.099999999999998
2022-05-01 14:00;7389;24;16.441666666666666
2022-05-01 15:00;7389;17;16.58823529411765
2022-05-01 16:00;7389;21;15.185714285714285
2022-05-01 17:00;7389;20;14.289999999999997
2022-05-01 18:00;7389;17;13.047058823529413
2022-05-01 19:00;7389;16;12.36875
2022-05-01 20:00;7389;19;12.052631578947366
2022-05-01 13:00;5571;24;17.36666666666667
2022-05-01 13:00;9985;24;21.72500000000001
2022-05-01 14:00;9985;24;22.125
2022-05-01 14:00;5571;24;16.7375
2022-05-01 15:00;9985;23;21.534782608695654
2022-05-01 15:00;5571;21;16.400000000000002
2022-05-01 16:00;9985;23;20.97826086956522
2022-05-01 16:00;5571;23;15.50434782608696
2022-05-01 17:00;9985;23;20.330434782608695
2022-05-01 17:00;5571;23;15.082608695652173
2022-05-01 18:00;9985;22;19.45909090909091
2022-05-01 18:00;5571;22;14.140909090909092
2022-05-01 19:00;9985;22;18.563636363636366
2022-05-01 19:00;5571;21;13.500000000000004
2022-05-01 20:00;5571;24;12.954166666666666
2022-05-01 20:00;9985;22;17.763636363636365
2022-05-01 21:00;8362;24;10.545833333333333
2022-05-01 22:00;8362;25;10.076
2022-05-01 23:00;8362;24;9.558333333333334
2022-05-02 00:00;8362;25;9.004000000000001
2022-05-02 01:00;8362;24;8.641666666666667
2022-05-02 02:00;8362;25;8.655999999999999
2022-05-02 03:00;8362;25;8.820000000000002
2022-05-02 04:00;6454;24;11.758333333333331
2022-05-02 04:00;8362;24;9.091666666666669
2022-05-01 21:00;8227;25;11.655999999999997
2022-05-01 22:00;8227;24;10.604166666666666
2022-05-01 23:00;8227;24;9.566666666666668
2022-05-02 00:00;8227;25;8.811999999999998
2022-05-02 01:00;8227;24;8.112499999999999
2022-05-02 02:00;8227;24;7.7416666666666645
2022-05-02 03:00;8227;25;7.496
2022-05-02 04:00;8227;25;7.632000000000001
2022-05-01 21:00;7830;25;11.5984
2022-05-01 22:00;7830;24;10.595416666666667
2022-05-01 23:00;7830;25;9.458799999999997
2022-05-02 00:00;7830;24;8.577916666666669
2022-05-02 01:00;7830;25;7.7524000000000015
2022-05-02 02:00;7830;25;6.882799999999999
2022-05-02 03:00;7830;24;6.217083333333335
2022-05-02 04:00;7830;25;5.8848
2022-05-01 21:00;7389;24;12.1
2022-05-01 22:00;7389;24;11.920833333333334
2022-05-01 23:00;7389;25;11.712
2022-05-02 00:00;7389;25;11.151999999999997
2022-05-02 01:00;7389;24;10.975000000000001
2022-05-02 02:00;7389;24;11.045833333333333
2022-05-02 03:00;7389;25;10.9
2022-05-02 04:00;7389;25;10.404000000000002
2022-05-01 21:00;5571;24;12.395833333333334
2022-05-01 21:00;9985;25;16.84
2022-05-01 22:00;5571;24;11.920833333333334
2022-05-01 22:00;9985;24;16.079166666666666
2022-05-01 23:00;5571;24;11.175000000000002
2022-05-01 23:00;9985;24;15.641666666666666
2022-05-02 00:00;5571;24;10.458333333333336
2022-05-02 00:00;9985;24;15.074999999999998
2022-05-02 01:00;9985;25;14.628000000000004
2022-05-02 01:00;5571;25;9.895999999999999
2022-05-02 02:00;5571;24;9.433333333333335
2022-05-02 02:00;9985;24;14.762500000000003
2022-05-02 03:00;5571;24;9.53333333333333
2022-05-02 03:00;9985;24;14.762500000000005
2022-05-02 04:00;5571;24;9.300000000000002
2022-05-02 04:00;9985;25;14.592000000000002
2022-05-01 21:00;7882;24;11.85
2022-05-01 21:00;9313;24;19.25
2022-05-01 22:00;9313;22;18.763636363636365
2022-05-01 22:00;7882;24;11.4625
2022-05-01 23:00;9313;24;18.258333333333333
2022-05-01 23:00;7882;24;11.183333333333332
2022-05-02 00:00;7882;25;11.479999999999997
2022-05-02 00:00;9313;19;17.71052631578947
2022-05-02 01:00;7882;24;11.054166666666667
2022-05-02 01:00;9313;24;17.170833333333338
2022-05-02 02:00;9313;20;16.845
2022-05-02 02:00;7882;24;9.987499999999999
2022-05-02 03:00;9313;24;16.34583333333333
2022-05-02 03:00;7882;25;9.339999999999998
2022-05-02 04:00;7882;24;10.079166666666667
2022-05-02 04:00;9313;22;15.927272727272724
2022-05-01 21:00;9119;24;17.03333333333333
2022-05-01 22:00;9119;24;16.495833333333334
2022-05-01 23:00;9119;25;15.584000000000003
2022-05-02 00:00;9119;25;15.72
2022-05-02 01:00;9119;24;15.870833333333332
2022-05-02 02:00;9119;24;15.100000000000001
2022-05-02 03:00;9119;25;15.208000000000004
2022-05-02 04:00;9119;25;15.432
2022-05-02 05:00;6454;21;13.257142857142856
2022-05-02 05:00;8362;15;10.34
2022-05-02 06:00;6454;22;16.29090909090909
2022-05-02 06:00;8362;21;12.471428571428573
2022-05-02 07:00;8362;16;14.687499999999998
2022-05-02 07:00;6454;23;18.299999999999997
2022-05-02 08:00;8362;6;16.216666666666665
2022-05-02 08:00;6454;20;19.345000000000006
2022-05-02 09:00;6454;17;20.635294117647057
2022-05-02 09:00;8362;8;17.150000000000002
2022-05-02 10:00;8362;12;18.341666666666665
2022-05-02 10:00;6454;21;24.11428571428571
2022-05-02 05:00;9313;19;16.857894736842102
2022-05-02 05:00;7882;22;10.663636363636364
2022-05-02 06:00;7882;23;12.482608695652175
2022-05-02 06:00;9313;23;17.065217391304344
2022-05-02 07:00;9313;20;17.595
2022-05-02 07:00;7882;23;15.630434782608695
2022-05-02 08:00;7882;19;15.294736842105264
2022-05-02 08:00;9313;19;18.126315789473683
2022-05-02 09:00;9313;17;19.294117647058822
2022-05-02 09:00;7882;18;17.138888888888893
2022-05-02 10:00;9313;23;20.313043478260873
2022-05-02 10:00;7882;23;16.130434782608692
2022-05-02 05:00;8227;13;8.230769230769228
2022-05-02 06:00;8227;17;9.505882352941175
2022-05-02 07:00;8227;18;12.172222222222222
2022-05-02 08:00;8227;13;13.376923076923077
2022-05-02 09:00;8227;10;15.180000000000001
2022-05-02 10:00;8227;15;16.286666666666665
2022-05-02 05:00;9119;11;16.263636363636365
2022-05-02 06:00;9119;18;18.78333333333334
2022-05-02 07:00;9119;18;28.71111111111111
2022-05-02 08:00;9119;15;37.833333333333336
2022-05-02 09:00;9119;12;44.55833333333334
2022-05-02 10:00;9119;17;45.30588235294118
2022-05-02 05:00;7389;11;12.363636363636363
2022-05-02 06:00;7389;20;15.055000000000001
2022-05-02 07:00;7389;17;22.61764705882353
2022-05-02 08:00;7389;16;26.331249999999997
2022-05-02 09:00;7389;11;27.327272727272728
2022-05-02 10:00;7389;18;28.96111111111111
2022-05-02 05:00;9985;21;14.58095238095238
2022-05-02 05:00;5571;22;10.622727272727273
2022-05-02 06:00;5571;23;12.847826086956522
2022-05-02 06:00;9985;23;15.226086956521739
2022-05-02 07:00;5571;22;15.986363636363636
2022-05-02 07:00;9985;23;16.53478260869565
2022-05-02 08:00;9985;18;18.066666666666663
2022-05-02 08:00;5571;18;17.45555555555556
2022-05-02 09:00;5571;15;18.793333333333333
2022-05-02 09:00;9985;17;19.935294117647057
2022-05-02 10:00;9985;23;21.95217391304348
2022-05-02 10:00;5571;23;18.79565217391304
2022-05-02 05:00;7830;15;6.858000000000001
2022-05-02 06:00;7830;19;13.513157894736842
2022-05-02 07:00;7830;23;19.696521739130432
2022-05-02 08:00;7830;13;21.62769230769231
2022-05-02 09:00;7830;10;24.859999999999996
2022-05-02 10:00;7830;16;25.351875
2022-05-02 11:00;7882;20;15.144999999999996
2022-05-02 11:00;9313;22;20.80909090909091
2022-05-02 12:00;9313;23;21.295652173913044
2022-05-02 12:00;7882;24;14.65
2022-05-02 13:00;9313;23;21.54347826086957
2022-05-02 13:00;7882;23;14.413043478260873
2022-05-02 14:00;7882;24;13.662500000000001
2022-05-02 14:00;9313;22;22.38636363636363
2022-05-02 15:00;9313;20;22.854999999999997
2022-05-02 15:00;7882;19;13.378947368421052
2022-05-02 16:00;9313;23;23.03478260869566
2022-05-02 16:00;7882;24;12.1875
2022-05-02 11:00;6454;22;31.718181818181822
2022-05-02 11:00;8362;15;19.55333333333333
2022-05-02 12:00;8362;23;20.656521739130437
2022-05-02 12:00;6454;23;36.652173913043484
2022-05-02 13:00;6454;23;39.59130434782608
2022-05-02 13:00;8362;15;20.693333333333335
2022-05-02 14:00;8362;19;18.615789473684206
2022-05-02 14:00;6454;23;43.930434782608685
2022-05-02 15:00;8362;17;14.170588235294117
2022-05-02 15:00;6454;22;37.263636363636365
2022-05-02 16:00;6454;23;37.117391304347834
2022-05-02 16:00;8362;24;13.829166666666666
2022-05-02 11:00;8227;15;16.873333333333335
2022-05-02 12:00;8227;21;17.461904761904762
2022-05-02 13:00;8227;15;18.253333333333334
2022-05-02 14:00;8227;23;18.56086956521739
2022-05-02 15:00;8227;13;18.52307692307692
2022-05-02 16:00;8227;23;18.378260869565214
2022-05-02 11:00;9119;16;38.54375
2022-05-02 12:00;9119;19;31.600000000000005
2022-05-02 13:00;9119;17;28.464705882352945
2022-05-02 14:00;9119;22;27.313636363636366
2022-05-02 15:00;9119;20;27.535000000000007
2022-05-02 16:00;9119;24;26.554166666666664
2022-05-02 11:00;7389;18;28.783333333333335
2022-05-02 12:00;7389;21;24.538095238095234
2022-05-02 13:00;7389;18;25.316666666666666
2022-05-02 14:00;7389;19;27.95263157894737
2022-05-02 15:00;7389;12;25.383333333333336
2022-05-02 16:00;7389;23;21.795652173913048
2022-05-02 11:00;5571;20;19.095000000000002
2022-05-02 11:00;9985;22;23.863636363636363
2022-05-02 12:00;9985;23;26.36521739130435
2022-05-02 12:00;5571;23;19.07391304347826
2022-05-02 13:00;5571;22;19.76818181818182
2022-05-02 13:00;9985;22;27.69090909090909
2022-05-02 14:00;5571;16;20.287499999999998
2022-05-02 14:00;9985;24;27.862500000000008
2022-05-02 15:00;9985;21;27.838095238095235
2022-05-02 15:00;5571;12;19.249999999999996
2022-05-02 16:00;5571;11;19.53636363636364
2022-05-02 16:00;9985;24;27.22916666666666
2022-05-02 11:00;7830;17;25.56117647058824
2022-05-02 12:00;7830;22;25.88409090909091
2022-05-02 13:00;7830;14;26.357857142857146
2022-05-02 14:00;7830;19;24.522105263157897
2022-05-02 15:00;7830;16;22.541250000000005
2022-05-02 16:00;7830;21;19.74476190476191
2022-05-02 17:00;7882;24;10.829166666666666
2022-05-02 17:00;9313;24;22.92083333333333
2022-05-02 18:00;7882;23;10.160869565217391
2022-05-02 18:00;9313;22;22.62272727272727
2022-05-02 19:00;7882;22;9.622727272727273
2022-05-02 19:00;9313;22;22.272727272727273
2022-05-02 20:00;9313;24;21.816666666666663
2022-05-02 20:00;7882;24;9.258333333333333
2022-05-02 21:00;9313;21;21.29047619047619
2022-05-02 21:00;7882;24;9.608333333333334
2022-05-02 22:00;9313;24;21.01666666666667
2022-05-02 22:00;7882;24;9.425
2022-05-02 23:00;7882;24;9.054166666666665
2022-05-02 23:00;9313;20;20.574999999999992
2022-05-03 00:00;9313;23;20.121739130434783
2022-05-03 00:00;7882;23;9.243478260869566
2022-05-03 01:00;7882;22;8.468181818181817
2022-05-03 01:00;9313;19;19.43684210526316
2022-05-03 02:00;7882;23;8.77391304347826
2022-05-03 02:00;9313;23;18.999999999999996
2022-05-03 03:00;9313;20;18.445
2022-05-03 03:00;7882;24;8.75
2022-05-02 17:00;6454;24;27.066666666666663
2022-05-02 17:00;8362;23;13.860869565217392
2022-05-02 18:00;8362;21;12.971428571428573
2022-05-02 18:00;6454;23;19.226086956521733
2022-05-02 19:00;8362;24;11.566666666666665
2022-05-02 19:00;6454;24;16.375000000000004
2022-05-02 20:00;6454;23;15.034782608695652
2022-05-02 20:00;8362;23;10.452173913043477
2022-05-02 21:00;8362;20;9.495000000000001
2022-05-02 22:00;8362;25;9.127999999999998
2022-05-02 23:00;8362;20;8.455000000000002
2022-05-03 00:00;8362;20;8.115
2022-05-03 01:00;8362;17;8.205882352941178
2022-05-03 02:00;8362;14;7.257142857142857
2022-05-03 03:00;8362;21;6.457142857142857
2022-05-02 17:00;8227;23;17.89130434782609
2022-05-02 18:00;8227;22;16.227272727272727
2022-05-02 19:00;8227;21;14.771428571428574
2022-05-02 20:00;8227;24;13.8375
2022-05-02 21:00;8227;21;12.585714285714284
2022-05-02 22:00;8227;24;11.487499999999999
2022-05-02 23:00;8227;17;10.682352941176472
2022-05-03 00:00;8227;16;9.968749999999998
2022-05-03 01:00;8227;17;9.36470588235294
2022-05-03 02:00;8227;14;8.607142857142858
2022-05-03 03:00;8227;22;8.127272727272727
2022-05-02 17:00;9119;23;25.68260869565218
2022-05-02 18:00;9119;22;23.313636363636363
2022-05-02 19:00;9119;21;21.438095238095237
2022-05-02 20:00;9119;24;19.849999999999998
2022-05-02 21:00;9119;21;18.500000000000004
2022-05-02 22:00;9119;25;17.064
2022-05-02 23:00;9119;21;16.557142857142853
2022-05-03 00:00;9119;21;16.023809523809522
2022-05-03 01:00;9119;12;16.35833333333333
2022-05-03 02:00;9119;16;16.450000000000003
2022-05-03 03:00;9119;21;15.16666666666666
2022-05-02 17:00;7389;23;19.400000000000002
2022-05-02 18:00;7389;23;17.178260869565214
2022-05-02 19:00;7389;22;14.768181818181818
2022-05-02 20:00;7389;24;13.304166666666669
2022-05-02 21:00;7389;20;12.979999999999999
2022-05-02 22:00;7389;25;11.952
2022-05-02 23:00;7389;15;11.860000000000001
2022-05-03 00:00;7389;19;10.31578947368421
2022-05-03 01:00;7389;13;9.046153846153846
2022-05-03 02:00;7389;13;8.207692307692309
2022-05-03 03:00;7389;22;7.581818181818179
2022-05-02 17:00;5571;13;19.061538461538465
2022-05-02 17:00;9985;24;25.82083333333333
2022-05-02 18:00;5571;8;17.175
2022-05-02 18:00;9985;22;23.427272727272726
2022-05-02 19:00;5571;22;16.186363636363634
2022-05-02 19:00;9985;24;21.42916666666666
2022-05-02 20:00;5571;23;15.299999999999999
2022-05-02 20:00;9985;24;19.99166666666667
2022-05-02 21:00;5571;23;14.308695652173913
2022-05-02 21:00;9985;23;19.06086956521739
2022-05-02 22:00;9985;25;18.200000000000003
2022-05-02 22:00;5571;24;13.274999999999999
2022-05-02 23:00;5571;24;12.508333333333333
2022-05-02 23:00;9985;22;17.213636363636365
2022-05-03 00:00;5571;22;11.945454545454544
2022-05-03 00:00;9985;24;16.4
2022-05-03 01:00;9985;21;15.733333333333334
2022-05-03 01:00;5571;20;11.120000000000001
2022-05-03 02:00;9985;22;15.204545454545451
2022-05-03 02:00;5571;22;10.327272727272726
2022-05-03 03:00;9985;24;14.495833333333332
2022-05-03 03:00;5571;24;9.770833333333334
2022-05-02 17:00;7830;24;17.82625
2022-05-02 18:00;7830;22;15.79590909090909
2022-05-02 19:00;7830;23;13.73826086956522
2022-05-02 20:00;7830;24;12.227916666666667
2022-05-02 21:00;7830;19;10.973684210526317
2022-05-02 22:00;7830;25;10.1356
2022-05-02 23:00;7830;19;9.37421052631579
2022-05-03 00:00;7830;21;8.524285714285712
2022-05-03 01:00;7830;12;7.844166666666667
2022-05-03 02:00;7830;18;7.051666666666666
2022-05-03 03:00;7830;23;6.474347826086956
2022-05-03 04:00;6454;24;11.383333333333333
2022-05-03 04:00;8362;24;6.675
2022-05-03 05:00;8362;25;8.643999999999998
2022-05-03 05:00;6454;24;14.6875
2022-05-03 06:00;8362;25;11.051999999999998
2022-05-03 06:00;6454;24;17.125000000000004
2022-05-03 07:00;6454;24;17.937500000000004
2022-05-03 07:00;8362;24;13.316666666666668
2022-05-03 08:00;6454;24;18.995833333333334
2022-05-03 08:00;8362;24;15.316666666666668
2022-05-03 09:00;6454;23;19.51739130434782
2022-05-03 09:00;8362;22;16.977272727272727
2022-05-03 10:00;8362;21;18.790476190476188
2022-05-03 10:00;6454;22;20.95909090909091
2022-05-03 11:00;8362;19;20.57894736842105
2022-05-03 11:00;6454;23;29.300000000000004
2022-05-03 12:00;8362;24;21.004166666666666
2022-05-03 12:00;6454;23;37.65652173913043
2022-05-03 13:00;6454;24;40.95833333333333
2022-05-03 13:00;8362;24;21.608333333333334
2022-05-03 14:00;8362;25;21.919999999999995
2022-05-03 14:00;6454;24;33.37083333333333
2022-05-03 04:00;7882;24;8.516666666666666
2022-05-03 04:00;9313;24;18.108333333333334
2022-05-03 05:00;7882;24;9.041666666666668
2022-05-03 05:00;9313;20;18.844999999999995
2022-05-03 06:00;9313;21;19.395238095238096
2022-05-03 06:00;7882;25;9.356
2022-05-03 07:00;7882;24;9.554166666666667
2022-05-03 07:00;9313;24;19.695833333333336
2022-05-03 08:00;9313;23;20.360869565217396
2022-05-03 08:00;7882;24;11.325000000000001
2022-05-03 09:00;7882;24;13.662500000000001
2022-05-03 09:00;9313;16;20.7
2022-05-03 10:00;7882;22;16.19090909090909
2022-05-03 10:00;9313;21;21.42857142857143
2022-05-03 11:00;9313;22;23.85000000000001
2022-05-03 11:00;7882;22;13.618181818181819
2022-05-03 12:00;9313;23;24.034782608695654
2022-05-03 12:00;7882;24;12.783333333333337
2022-05-03 13:00;7882;24;12.145833333333336
2022-05-03 13:00;9313;23;23.86086956521739
2022-05-03 14:00;7882;24;11.487500000000002
2022-05-03 14:00;9313;24;25.087499999999995
2022-05-03 04:00;8227;25;7.991999999999999
2022-05-03 05:00;8227;24;8.845833333333333
2022-05-03 06:00;8227;25;11.008000000000003
2022-05-03 07:00;8227;24;12.837499999999999
2022-05-03 08:00;8227;24;14.745833333333332
2022-05-03 09:00;8227;22;16.76818181818182
2022-05-03 10:00;8227;18;17.83888888888889
2022-05-03 11:00;8227;17;19.305882352941175
2022-05-03 12:00;8227;23;20.156521739130433
2022-05-03 13:00;8227;24;19.783333333333335
2022-05-03 14:00;8227;24;17.48333333333333
2022-05-03 04:00;9119;25;14.815999999999995
2022-05-03 05:00;9119;24;16.57083333333333
2022-05-03 06:00;9119;25;24.528
2022-05-03 07:00;9119;24;32.83333333333333
2022-05-03 08:00;9119;24;40.145833333333336
2022-05-03 09:00;9119;20;42.455000000000005
2022-05-03 10:00;9119;20;43.99000000000001
2022-05-03 11:00;9119;16;41.125
2022-05-03 12:00;9119;23;31.543478260869566
2022-05-03 13:00;9119;24;27.816666666666663
2022-05-03 14:00;9119;24;26.27916666666667
2022-05-03 04:00;7389;25;8.256
2022-05-03 05:00;7389;24;11.183333333333332
2022-05-03 06:00;7389;25;16.724
2022-05-03 07:00;7389;24;21.841666666666665
2022-05-03 08:00;7389;24;25.141666666666666
2022-05-03 09:00;7389;21;29.471428571428575
2022-05-03 10:00;7389;20;30.179999999999996
2022-05-03 11:00;7389;16;28.681250000000002
2022-05-03 12:00;7389;22;28.068181818181813
2022-05-03 13:00;7389;24;28.00833333333334
2022-05-03 14:00;7389;24;28.61666666666667
2022-05-03 04:00;5571;23;9.760869565217392
2022-05-03 04:00;9985;24;13.954166666666667
2022-05-03 05:00;5571;24;12.679166666666667
2022-05-03 05:00;9985;25;13.872000000000005
2022-05-03 06:00;5571;24;15.379166666666665
2022-05-03 06:00;9985;24;14.691666666666665
2022-05-03 07:00;9985;24;15.9
2022-05-03 07:00;5571;23;17.886956521739133
2022-05-03 08:00;5571;24;18.2125
2022-05-03 08:00;9985;24;17.775000000000002
2022-05-03 09:00;9985;23;19.939130434782605
2022-05-03 09:00;5571;22;18.531818181818185
2022-05-03 10:00;9985;21;21.61904761904762
